Teks,label
Login:pswd: g4f5 aktif s/d 20/12/2019. CS: 1500853,3
Login:pswd: g4f5 aktif s/d 22/03/2019. CS:021-72800044,3
Login sukses,0
"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",2
Loopers terima kasih telah melakukan isi ulang. Aktifkan paket spesialmu dengan harga Rp 1rb melalui *567*889#.,2
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0
Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0
Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0
Maaf bu kalau pesanannya bebek atau ayam ya,0
"Maaf, Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",1
"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",1
Maafin ya guys gak hari ini huhuhu,0
" Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",0
Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,1
Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,1
Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,1
maaf kami sudah menghubungi tpi tdk tersmbung No.anda resmi meraih hadiah ke-2 dri PT.MKIOS PIN;M248K81 cek pin anda di www.hadiahresmi-mkios29.blogspot.com,1
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",2
Maaf kaprodi kita itu siapa yah hehe,0
"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0
Maaf lewat sms apabila kontrakannya msh dilanjutkan pembayarannya lewat adik saya pak emmank No.hp/wa 085331336719 soalnya sdh saya pindah tangankan sm dia.,1
Maaf Menggnggu Wktunya Kmi Dri KSP SEJAHTERA. Menawarkan Pinjaman Berbasis online di seluruh wilayah indonesia min pinjamn RP.5jt-500jt U/ Info WA;085256430377,1
Maaf Menggnggu WktunyaKmi Menawarkn Pinjamn Berbasis online di seluruh wilayah indonesia  min pinjamn RP.5jt-500jt U/ Info WA +6285257016611,1
Maaf Menggnggu WktunyaKmi Menawarkn Pinjamn Berbasis online di seluruh wilayah indonesia  min pinjamn RP.5jt-500jt U/ Info WA +6285399568231,1
Maaf mnwarkan/jual no perdana (XL 4G) 087798882663 yg mirip no anda. Minat? hub. Hadi. Tx,1
"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0
"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0
"Maaf saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan sudah cocok, untuk masalah harga tolong hubungi suami saya aja, pak H.SULAIMAN di no hp. 08xxxxxx, karena kebetulan saya ada acara.Tks",1
"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",1
maaf saya kabari lewat sms apabila kontrakannya dilanjutkan pembayarannya lewat adik saya pak abdul NO/whatsapp 085387129599 soalnya sdh atas nama dia,1
Maafseblum transfer tlp dlu nmr ini: 085285870834.ganti rekening nya mksh.,1
Maaf Sisa Pulsa Anda tidak mencukupi utk melakukan transfer pulsa. Sisa pulsa setelah transfer adalah Rp 2000.,2
"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",1
"Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih",1
Maaf untuk vocher gopaynya apa tidak dikirimkan sekalian dengan laptopnya?,0
"Ma"" belikan dulu besok pulsa 20rbu di no baruku ini 085340781778 penting",1
Macet?Bingung Nonton bola dimana? Mending dari HPmu. Lewat MAXstream kamu ga akan melewatkan Tim Sepak Bola Favoritmu.Cek di Google Playstore atau Apple Store.,2
"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",1
Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0
Main GAME lebih seru dg baca berbagai berita menarik ttg games kesayanganmu di www.duniagames.co.id Temukan berbagai tips & trik di game yg bisa naikin skillmu!,2
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,2
"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",2
Main sosial media sepuasnya tanpa batas giga & tanpa batas speed pakai Kuota Ketengan Unlimited. Mulai dari Rp3.000 aktifkan di tsel.me/ketenganunlimited *SKB,2
"ma, isi dl pulsa 20 rb di nmr ini 085337784732",1
Makan rujak buah di siang hari sebelum kuotamu habis yuk beli EKSTRA KUOTAnya lagi. Mulai 5Ribu dpt kuota hgga 10GB. Akses di *363*3#.  Info tsel.me/ekh  . SKB,2
Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0
Makasih gais doakan kami yg masih berjuang ya ??,0
Makasih semuanyaaa mohon doanya yaaa,0
Maksimalkan potensi dirimu dengan belajar GRATIS tentang personal branding di Ilmupedia Online Class bersama mentor favorit di bidangnya. Kunjungi tsel.me/ioc,2
"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0
"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",1
Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0
Mandi?? Aku selesei isya mau bobo,0
"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",1
Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,1
Manfaat vaksin tak hanya untuk diri sendiri. Bayi anak lansia orang berpenyakit tertentu juga terlindungi jika mayoritas masyarakat divaksin. covid19.go.id,2
Mari sambut kemenangan Ramadhan dengan silaturahmi. Isi paket data OMG 200K Telkomsel via Banking apapun dapat untung pulsa hingga 20rb. SKB.,2
Masak dikosan aku mau makan orek buatan kamu min,0
Masak Rendang Masak Sayur Labu Voucher Internet Telkomsel 1.5GB hanya 10ribu! Nikmati jaringan Internet tercepat Telkomsel dapatkan di konter terdekat. SKB,2
Masih ada DISKON Kamar 50% tanpa minimum transaksi buat kamu nginap nyaman di Airy! Masukkan kode kupon INSTALL50 saat pembayaran. Klik: bit.ly/2IZ3S4g,2
Masih belum mau daftar ROLi?  Yuk daftar sekarang! Dapatkan 5GB buat kamu yg beruntung SKB Klik http://tsel.me/ROLi_16 Info tsel.me/r5gb,2
Masih belum mau daftar ROLi?  Yuk daftar sekarang! Dapatkan 5GB buat kamu yg beruntung. SKB. Klik http://tsel.me/ROLi_16 Info tsel.me/r5gb,2
Masih belum mau daftar ROLi?  Yuk daftar sekarang! Dapatkan 5GB buat kamu yg beruntung SKB Klik http://tsel.me/ROLi_ALL Info tsel.me/r5gb,2
Masih berlangsung! Ayo tambah kuota 4GB / 100Mnt Nelpon CUMA Rp42.500 (normal 50rb) dg Booster 15%. Isi pulsa PRIO Flex & beli promonya di myXL Postpaid. DB033A,2
Masih boleh ikutan gaaaa wkwkwkwk,0
Masih gak percaya? Kalo bayar tagihan kartu HALO itu udah gak pake biaya admin! CUMA di LinkAja. Buruan bayar tagihan kamu sekarang juga di lnkj.me/install,2
Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,2
Masih ngerasa bersalah ama kalian sebenernya,0
Masih yang dekat sungai dulu kok diil ??,0
Masukkan kata sandi 7tZn6U di halaman login myXL Postpaid. Kata sandi bersifat rahasia jgn menginformasikan pada siapapun. Selamat menggunakan myXL Postpaid,3
Masukkan kata sandi cL38jN di halaman login myXL Postpaid. Kata sandi bersifat rahasia jgn menginformasikan pada siapapun. Selamat menggunakan myXL Postpaid,3
Masukkan kata sandi S6Y9zc di halaman login myXL Postpaid. Kata sandi bersifat rahasia jgn menginformasikan pada siapapun. Selamat menggunakan myXL Postpaid,3
Masukkan kata sandi V5aX8p di halaman login myXL Postpaid. Kata sandi bersifat rahasia jgn menginformasikan pada siapapun. Selamat menggunakan myXL Postpaid,3
Matematika sulit buatmu? Ayo belajar cara cepat berhitung matematika dg Kak Mona di https://youtu.be/gGjmaLKKgOg dan bikin org lain kagum dengan kemampuanmu!,1
Matematika sulit buatmu? Ayo belajar cara cepat berhitung matematika dg Kak Mona di https://youtu.be/gGjmaLKKgOg dan bikin org lain kagum dengan kemampuanmu!,2
Matikan services spt antivirus dll.,0
Mau 70 Diamonds Free Fire cuma Rp 10.000. Murah banget kan? Hanya di Duniagames! klik https://tsel.me/deall,2
Mau bayar atau beli token Listrik? Datang aja ke konter pulsa berlogo Bang TCASH di sekitar Pademangan utk dapetin harga paling OK! Info Telkomsel 188,2
Mau BEBAS AKSES ke aplikasi layanan kesehatan terbaik seperti Halodoc & Alodokter agar Anda #DiRumahTerusSehat? Cek tsel.me/dirumahterumaju,2
Mau BEBAS AKSES ke aplikasi layanan kesehatan terbaik seperti Halodoc Alodokter dll agar Anda #DiRumahTerusSehat? Cek tsel.me/dirumahterusmaju,2
Mau bebas nelpon ke operator lain? Tambah kuota 100Mnt Nelp & 100 SMS hanya Rp45rb. Cek paket lainnya dan aktifkan di *123#. BO111A,2
Mau belanja online? Jangan lupa kirim pakai GrabExpress! Dijamin cepat aman dan ada diskon untuk pengirimanmu! Klik di sini untuk aktifkan tsel.me/promo,2
Mau belanja Puas? Rebut voucher belanja senilai 3 juta dari Undi Undi Hepi untuk 10 pemenang hanya tukar 1 POINmu. Akses http://tsel.me/undihepi. SKB,2
Mau beli new Daihatsu Terios Cuma dengan 50 juta aja? Registrasi sekarang juga! Dapatkan Free kuota 1GB. Klik disini tsel.me/promoinfo S&K Berlaku! tsel.me/tnc,2
Mau beli Prio Booster tp limit tdk cukup? Saatnya isi pulsa PRIO Flex Anda! Pulsa dapat digunakan utk pembayaran tagihan XL PRIORITAS juga. FLX21A,2
Mau berbagi Pulsa ke Sesama Pengguna Telkomsel? Ketik *858*NomorTujuan*NominalTransfer# lalu tunggu SMS konfirmasinya,2
Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,2
MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,2
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",2
"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",2
Mau dapat  cashback 5rb gak nih? Yuk beli pulsa min. 20rb  di MyTelkomsel pakai LinkAja sekarang juga! tsel.me/LinkAja2,2
Mau dapet mobil motor  sampai HP baru? Buruan ikutan Undian Vaganza dari Telkomsel! Beli produk Telkomsel yuk cek di www.telkomsel.com/undianvaganza,2
"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",2
Mau dpt BONUS pulsa 25rb? Ayo isi pulsa PRIO Flex min. 50rb skrg! Pulsa bisa digunakan untuk beli Booster atau pembayaran tagihan Anda. S&K berlaku. FLX38A,2
Mau dpt tambahan BONUS pulsa 25rb? Isi pulsa PRIO Flex kamu min. 50rb! Pulsa dapat digunakan untuk beli booster atau pembayaran tagihan. S&K berlaku. FLX37A,2
MAU dpt TAMBAHAN Kuota Internet 3GB utk 3 hari? Beli Paket Combo Sakti dg harga&kuota apapun di *363# atau tsel.me/combo1 & MyTelkomsel App LANGSUNG DIKASIH!,2
"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",2
Mau HEMAT? Pas banget! di LinkAja ada CASHBACK 25% Buat kamu untuk setiap pembelian Token Listrik senilai Rp.20RIBU. Dapatkan CASHBACKnya sekarang juga di lnkj.me/install,2
Mau hidup sehat hanya Rp12rb? Beli PRIO Sehat dptkan GRATIS konsultasi + voucher senilai Rp25rb di Good Doctor GrabHealth. Beli di myXL Postpaid / *123#. PS018A,2
Mau HP Iphone 12 dan Jutaan Pulsa?  Yuk tingkatkan terus transaksi Transfer Pulsa caranya hub: *858# / MyTelkomsel. SKB. Info: tsel.me/transferpulsa,2
Mau HP Keren&lainnya? caranya gampang streaming&share aja playlist Dangdut Akhir Tahun di Langit Musik. Klik?lang.it/ProgramDangdutAkhirTahun?Info: 1500853,2
"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",2
"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",2
Mau Jakarta bebas polusi? Yuk ikutan #OneRideOneSeed brg Bluebird & WWF_ID. 1 pohon tertanam setiap perjalanan dgn e-Bluebird. Daftar di tsel.me/BlueBirdpromo,2
Mau Jakarta bebas polusi? Yuk ikutan #OneRideOneSeed brg Bluebird & WWF_ID. Reward 1GB & 1 pohon tertanam setiap perjalanan. Daftar di tsel.me/BBOROS,2
Mau Karaoke bayar Rp 5000 u/ 1 jam. Tukar SMS berulang-ulang di NAV terdekat hari Minggu-Kamis. Valid s/d 31 Maret 19. Hub: 08001199777. S&K. Info *606#,2
Mau Kekalahan anda kami kembalikan langsung setiap hari? yuk main di Eyangpoker http://103.10.200.58/ tersedia bola tangkas domino ceme capsa poker online,1
Mau kuota 7.5 GB+ & hadiah menarik lainnya dgn dirumah aja? mudah bgt tinggal Check In di aplikasi MyTelkomselmu! Promo berlaku s/d 18 Nov 2020 tsel.me/DLCnov,2
Mau kuota data 250MB + GRATIS konsultasi + voucher senilai 25rb di Good Doctor GrabHealth? Beli PRIO Sehat di *123# atau myXL Postpaid. HANYA 12rb. PS005A,2
Mau kuota lebih banyak dengan harga lebih murah? Cek di *363*48# sekarang dan dapatkan penawaran kuota hingga 15GB harga mulai dari 23rb. SKB,2
Mau kuota Youtube Instagram Facebook yang murah meriah? Beli aja kuota ketengan! Dijamin gk mahal loh. Aktifin paketnya di MyTelkomsel atau *363*847# SEKARANG,2
Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,1
Mau masuk #fyp di Tiktok tapi kuota habis? Kamu sekarang gak perlu pusing karena ada paket MAXstream! Aktifkan di tsel.me/maxstreampackages. SKB,2
Mau menangin Saldo LinkAja 1juta rupiah Cuma dengan redeem 1 POIN aja? Balas SMS ini ketik YES. SKB,2
Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0
Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0
Mau nge-GIFT teman HAGOmu? Topup Diamond HAGO mulai dari 15K dpt 45 Diamond pakai PULSA Telkomsel. Lihat caranya disini bit.ly/tsgply,2
Mau nge-GIFT teman HAGOmu? Topup Diamond HAGO mulai dari 15K dpt 45 Diamond. Topup pakai PULSA Telkomsel bisa dapat Samsung S9+. Info: bit.ly/tfstvl,2
Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,1
Mau nitip ga saya lagi di gerlong.,0
Mau nonton bioskop gratis bersama keluarga? Cigna berikan khusus untuk Anda. Tunggu telepon dari kami. Info Cigna Klik bit.ly/tentangCIGNA,2
Mau nonton Film atau drakor #LebihMaksimal?Aktifkan EKSTRA KUOTA Harian Mulai 5Ribu aja dapatkan kuota hingga 10GB. Akses di *363*3#.  Info tsel.me/ekh  . SKB,2
Mau nonton Film atau drakor #LebihMaksimal?Aktifkan EKSTRA KUOTA Harian Mulai 5Ribu aja dapatkan kuota hingga 20GB. Akses di *363*3#.  Info tsel.me/ekh  . SKB,2
Mau nonton sepuasnya film Disney cuma Rp20rb/bln termasuk langganan & kuota puluhan GB? Aktifkan paketnya di tsel.me/disneyhotstar & download Disney+ Hotstar,2
"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",2
Mau Paket Data 50GB? KHUSUS HARI INI! Buruan download ROLi dan dapatkan 600MB kuota data setiap bulannya! klik tsel.me/ROLi_MD S&K,2
"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",2
Mau penghasilan tambahan? Jadi MITRA TOKOPEDIA aja! Bisa jual pulsa paket data token listrik hingga BPJS murah. Download tsel.me/getinfo,2
Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,2
Mau puas akses Youtube & Netflix? Yuk tambah 2GB dgn DISKON BOOSTER 15%. Hanya Rp25.500 (normal Rp30rb). Temukan penawaran ini di myXL Postpaid. DB040A,2
Mau puas dengerin Spotify tanpa khawatir kuota habis? Aktifkan PRIO Musik hanya Rp20rb/bln di *123# atau myXL Postpaid. SV001A,2
Mau puas INTERNETAN chat ntn video denger musik & Telp dalam satu paket? Beli Paket Combo Terbaik Untukmu di tsel.me/combo1 atau *363# skrg juga. SKB,2
Mau Saldo LINKAja?Yuk beli EKSTRAKUOTA Mulai 5Rb kuota s/d 10GB.Cek paketnya di *363*3# & dptkn saldo LinkAja total 1Juta tiap minggunya.Info:  tsel.me/ek3 .SKB,2
Mau Samsung M21? Cuma tukar 1 POIN kamu bisa miliki Samsung M21 dari Undi Undi Hepi untuk 6 pemenang Tukar POINmu sekarang juga! Akses http://tsel.me/M21. SKB,2
"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0
Mau tahu penawaran yang pas buatmu? klik tsel.me/BestOffers,2
Mau tahu penawaran yang pas buatmu? klik tsel.me/hotoffers,2
Mau tambah kuota? Beli Promo Booster 15% CUMA Rp42.500 (normal Rp50rb) dpt tambahan 4GB/100mnt Nelp.Isi pulsa PRIO Flex&dptkan promonya di myXL Postpaid. DB029A,2
Mau tau perjuangan RRQ Hades jadi Juara DG Golden Tiket 2019 & berpeluang  mewakili Indonesia di Freefire Master di Brazil? Yuk tonton di bit.ly/goldentiketdg,2
Mau tau tips belajar online? Yuk simak kiatnya Jerome Polin jagoan matematika dari ZENIUS di Ilmupedia Online Talkshow tgl 10-Nov-20.Daftar di tsel.me/ioc SKB,2
Mau TELPONAN SEPUASNYA di weekend hny Rp10? PROMO pkt Telpon UNLIMITED VOLTE ke sesama Tsel utk 1hr.S&K. Info: tsel.me/volte2 kesempatan trbatascukup bls VOLTE,2
Mau TELPONAN SEPUASNYA di weekend-mu? Jangan lewatkan besok sabtu dan minggu paket Rp10 UNLIMITED VoLTE ke sesama Telkomsel. S&K. Info: tsel.me/volte2,2
Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,1
Mau UNLIMITED streaming Youtube Netflix + dgrin lagu favorit kamu di JOOX atau aktif di IG/FB? Beli PRIO Apps Booster mulai Rp20Rb di myXL Postpaid. BA026A,2
Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0
Mba mau kirim 300 ya,0
M-dptkan Cek Tunai Rp.175Jt dr Promo LAZADA CODE ID (KBR99D7) U/Info Klik: www.infoundianpt-lazada.ga,1
Meal Offer 2pc Ayam + Rice + Coke hanya Rp. 30000 Tukar SMS hari ini di Burger King Terdekat klik https://bit.ly/tselbk271 SKB promo*606#,2
"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",1
meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,1
"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",1
"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",1
"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",1
Memalsukan surat keterangan tes COVID-19 sangat bahaya. Rugikan diri dan ancam nyawa orang lain. Tetap #DiRumahAja bila tak perlu bepergian. covid19.go.id,2
Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon ??,0
Menangkan 50 JUTA sekarang juga! dengan Bermain live DingDong 12D 36D 24D 48D di JAYAP0KER http://bit.ly/jayapokr . Daftar Bos ku.,1
Menangkan jutaan Rupiah di togeImandiri http://103.10.200.59/ dengan menebak angka di togeI Hongk0ng Sydney Singap0re serta permainan Live D1ngd0ng 24D.,1
Menangkan Mobil Mercy Honda HRV Emas ratusan gram dan hadiah lainnya hanya dengan 1 POIN. Balas SMS ini ketik HADIAH atau akses tsel.me/HADIAH .SKB,2
Menangkan Saldo Link Aja total jutaan rupiah dari Fatin.Hub *121*707# aktifkan NSP Posting bukti aktivasi di IG kamu. Detail tsel.me/nsppromo sd 11Jan21 CS:188,2
Menangkan total 2500 Hadiah: Mercedes Benz Honda HRV Emas HP & pulsa dgn 1 POIN. Balas SMS ketik HADIAH atau klik tsel.me/HADIAH sblm POIN hangus 31Des20,2
Menangkan Xiaomi Redmi 5A! Ketik JSM2 kirim ke 1212 utk NSP Tommy Pangaribuan_Jangan Salah Menilai Trf Rp3850/7hr CS:188 sd 15Mar20,2
"Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN",1
"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",1
